id,date,motion:title,motion:result,code,number,counts:yes,counts:no,counts:abstain
2024-04-09-041,2024-04-09T09:35:02+00:00,42. Návrh na poskytnutí individuálních neinvestičních dotací na rok 2024 organizacím poskytujícím služby v souladu se Strategií politiky statutárního města Brna v oblasti drog a závislostí na období 2022-2025,pass,Z9/16,41,48,0,0
2024-04-09-040,2024-04-09T09:34:25+00:00,"41. Návrh na poskytnutí individuální neinvestiční dotace spolku INSTITUT SOCIÁLNĚ ZDRAVOTNÍCH STRATEGIÍ z. s. na projekt ""PORADNA JAKO SLON – Alzheimerovská poradna, rozšíření činnosti poradny",pass,Z9/16,40,48,0,0
2024-04-09-039,2024-04-09T09:33:51+00:00,"40. Návrh na poskytnutí individuální neinvestiční dotace společnosti AMERFO o. p. s. na projekt ""Podpora osob se zdravotním postižením v sociálním podniku"" – návrh rozpočtového opatření",pass,Z9/16,39,41,1,6
2024-04-09-038,2024-04-09T09:33:16+00:00,"39. Návrh na poskytnutí individuální neinvestiční dotace Sociálnímu nadačnímu fondu na projekt ""Spolu štěstí naproti"" – návrh rozpočtového opatření",pass,Z9/16,38,43,0,4
2024-04-09-037,2024-04-09T09:32:44+00:00,"38. Návrh na poskytnutí individuální neinvestiční dotace Potravinové bance pro Brno a Jihomoravský kraj, z. s., na projekt ""Pokračování projektu Potravinová banka pro Brno a Jihomoravský kraj v roce 2024""",pass,Z9/16,37,42,1,5
2024-04-09-036,2024-04-09T09:32:09+00:00,37. Návrh na poskytnutí neinvestičních dotací organizacím národnostních menšin a organizacím působícím v oblasti etnik pro rok 2024 – návrh rozpočtového opatření,pass,Z9/16,36,41,6,1
2024-04-09-035,2024-04-09T09:30:59+00:00,36. Návrh na poskytnutí neinvestičních dotací na rok 2024 z Programu IV – Prevence kriminality – návrh rozpočtového opatření,pass,Z9/16,35,42,0,6
2024-04-09-034,2024-04-09T09:30:25+00:00,35. Návrh na poskytnutí neinvestičních dotací na rok 2024 z Programu III – Aktivity v oblasti drog a závislostí – návrh rozpočtového opatření,pass,Z9/16,34,47,0,1
2024-04-09-033,2024-04-09T09:28:31+00:00,"34. Návrh na poskytnutí neinvestičních dotací – Program II pro rok 2024 – projekty nestátních neziskových organizací v sociální oblasti, které vhodným způsobem navazují na sociální služby – návrh rozpočtového opatření",pass,Z9/16,33,43,0,5
2024-04-09-032,2024-04-09T09:27:53+00:00,33. Návrh na poskytnutí neinvestičních dotací v rámci dotačního programu pro poskytování dotací v oblasti podpory kreativních odvětví na rok 2024 v 5. etapě - “Pro Kreativní Brno” - návrh rozpočtového opatření,pass,Z9/16,32,46,0,1
2024-04-09-031,2024-04-09T09:27:14+00:00,32. Návrh na poskytnutí individuální neinvestiční dotace na projekt Prima FRESH festival Brno,pass,Z9/16,31,47,0,0
2024-04-09-030,2024-04-09T09:26:42+00:00,"31. Návrh na poskytnutí neinvestičních dotací na projekty v programu ""Dotace na činnosti doplňující zdravotnické služby na území města Brna"" na rok 2024, návrh rozpočtového opatření",pass,Z9/16,30,48,0,1
2024-04-09-029,2024-04-09T09:26:07+00:00,"30. Návrh na poskytnutí neinvestičních dotací na projekty v programu ""Dotace na projekty v oblasti podpory rodinné politiky"" na rok 2024, návrh rozpočtového opatření",pass,Z9/16,29,49,0,0
2024-04-09-028,2024-04-09T09:25:36+00:00,"29. Návrh na poskytnutí individuální neinvestiční dotace spolku Emilova sportovní, z. s., na uspořádání 13. ročníku Evropských her handicapované mládeže Emil Open ve městě Brně v roce 2024",pass,Z9/16,28,47,0,0
2024-04-09-027,2024-04-09T09:25:03+00:00,28. Záměr poskytnutí individuálních investičních dotací z rozpočtu města Brna žadatelům v programech Národní sportovní agentury vyhlášených v roce 2024,pass,Z9/16,27,47,0,0
2024-04-09-026,2024-04-09T09:24:29+00:00,"27. Návrh na poskytnutí individuální neinvestiční dotace společnosti EkoInkubátor, z. ú., na podporu Mezinárodního filmového festivalu EKOFILM a návrh smlouvy o poskytnutí dotace",pass,Z9/16,26,34,1,11
2024-04-09-025,2024-04-09T09:23:51+00:00,26. Návrh na poskytnutí investičních dotací v rámci dotačního programu Podpora vytváření zelených střech,pass,Z9/16,25,42,0,6
2024-04-09-024,2024-04-09T09:23:16+00:00,24. Návrh Dodatku č. 1 Statutu Sociálního fondu a zapojení Fondu rezerv a rozvoje do rozpočtu Odboru vnitřních věcí MMB – návrh rozpočtového opatření,pass,Z9/16,24,50,0,0
2024-04-09-023,2024-04-09T09:22:46+00:00,23. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím účelového investičního a neinvestičního transferu městské části Brno-Komín na realizaci Komunitního veřejného prostoru Urbánkova – návrh rozpočtového opatření,pass,Z9/16,23,49,0,1
2024-04-09-022,2024-04-09T09:22:12+00:00,"22. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím investičního příspěvku Zoo Brno a stanici zájmových činností, příspěvkové organizaci – návrh rozpočtového opatření",pass,Z9/16,22,40,6,4
2024-04-09-021,2024-04-09T09:07:09+00:00,"21. Zapojení Fondu rezerv a rozvoje v souvislosti s navýšením účelových neinvestičních příspěvků Centru experimentálního divadla, příspěvkové organizaci v roce 2024 – návrh rozpočtového opatření",pass,Z9/16,21,39,6,1
2024-04-09-020,2024-04-09T09:06:33+00:00,"19. Zapojení Fondu rezerv a rozvoje v souvislosti s návrhem poskytnutí individuální dotace z rozpočtu města Brna v roce 2024 pro spolek Zahrady Soutoku, z. s., na projekt „Lužánecká Open 2024“ – návrh rozpočtového opatření",pass,Z9/16,20,41,0,6
2024-04-09-019,2024-04-09T09:05:58+00:00,18. Zapojení Fondu rezerv a rozvoje v souvislosti s návrhem poskytnutí individuální dotace z rozpočtu města Brna v roce 2024 pro společnost Prokoncertagency s.r.o. na projekt „BRNO BRASS FEST“ – návrh rozpočtového opatření,pass,Z9/16,19,40,0,7
2024-04-09-018,2024-04-09T09:05:24+00:00,"17. Zapojení Fondu rezerv a rozvoje k financování Hlukové a rozptylové studie pro účely Vyhodnocení vlivů na udržitelný rozvoj území k návrhu Územního plánu města Brna, návrh rozpočtového opatření",pass,Z9/16,18,38,0,6
2024-04-09-017,2024-04-09T08:30:25+00:00,16. Zapojení Fondu rezerv a rozvoje v souvislosti s přebíráním objektu bývalé pošty na ulici Orlí a Benešova – návrh rozpočtového opatření,pass,Z9/16,17,40,1,7
2024-04-09-016,2024-04-09T08:29:50+00:00,15. Zapojení vyšších příjmů Odboru strategického rozvoje a spolupráce MMB na úhradu faktur za energie a služby Vysokému učení technickému v Brně – návrh rozpočtového opatření,pass,Z9/16,16,47,0,1
2024-04-09-015,2024-04-09T08:29:17+00:00,14. Aktualizace rozpočtu Odboru investičního MMB – duben 2024 – návrh rozpočtového opatření,pass,Z9/16,15,40,0,8
2024-04-09-014,2024-04-09T08:28:48+00:00,13. Členský příspěvek Cities and RegionsforCyclists – návrh rozpočtového opatření,pass,Z9/16,14,41,0,6
2024-04-09-013,2024-04-09T08:28:16+00:00,12. Návrh přistoupení města Brna k Memorandu ze dne 10. 9. 2021 o vzájemné spolupráci a společném postupu „Muchova stezka“,pass,Z9/16,13,40,0,6
2024-04-09-012,2024-04-09T08:27:44+00:00,11. Návrh aktualizace Integrované strategie rozvoje Brněnské metropolitní oblasti 2021+,pass,Z9/16,12,42,0,6
2024-04-09-011,2024-04-09T08:27:07+00:00,10. Návrh smlouvy o spolupráci mezi městy Záhřebem (Chorvatská republika) a Brnem (Česká republika),pass,Z9/16,11,43,0,5
2024-04-09-010,2024-04-09T08:26:36+00:00,9. Návrh smlouvy o spolupráci mezi městy Lvovem (Ukrajina) a Brnem (Česká republika),pass,Z9/16,10,42,6,0
2024-04-09-009,2024-04-09T08:20:17+00:00,8. Návrh zřizovacích listin příspěvkových organizací v působnosti Odboru kultury Magistrátu města Brna,pass,Z9/16,9,47,0,0
2024-04-09-008,2024-04-09T08:19:48+00:00,"7. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 20/2020, o zákazu požívání alkoholických nápojů na veřejných prostranstvích, ve znění obecně závazné vyhlášky statutárního města Brna č. 6/2022“",pass,Z9/16,8,44,0,3
2024-04-09-007,2024-04-09T08:19:00+00:00,"6. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 11/2017, o nočním klidu, ve znění pozdějších vyhlášek vč. doplnění",pass,Z9/16,7,47,0,0
2024-04-09-006,2024-04-09T08:16:56+00:00,"6. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 11/2017, o nočním klidu, ve znění pozdějších vyhlášek",pass,Z9/16,6,45,0,1
2024-04-09-005,2024-04-09T08:16:16+00:00,"5. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 9/2017, o pravidlech pro pohyb psů, ve znění obecně závazné vyhlášky statutárního města Brna č. 21/2020",pass,Z9/16,5,46,0,0
2024-04-09-004,2024-04-09T08:15:34+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program",pass,Z9/16,4,47,0,0
2024-04-09-003,2024-04-09T08:15:15+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o zařazení bodu č. 130",pass,Z9/16,3,47,0,0
2024-04-09-002,2024-04-09T08:14:55+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o stažení bodu č. 20, 25, 52, 85, 122, 128",pass,Z9/16,2,47,0,0
2024-04-09-001,2024-04-09T08:10:57+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - ověřovatelé zápisu",pass,Z9/16,1,45,0,0
2024-03-05-102,2024-03-05T11:30:38+00:00,"124. Návrh zapojení statutárního města Brna do projektu Agentury pro sociální začleňování s názvem ""Desegregace vzdělávání dětí a žáků se sociálním znevýhodněním""",pass,Z9/15,102,45,0,5
2024-03-05-101,2024-03-05T11:29:57+00:00,"123. Návrh koncernového pokynu – Zajištění dodávek elektřiny a zemního plynu prostřednictvím společnosti Energie Teplárny Brno, s. r. o., od roku 2025 dále",pass,Z9/15,101,50,0,0
2024-03-05-100,2024-03-05T11:28:31+00:00,122. Plán udržitelné městské mobility města Brna – aktualizace přílohy 2.1. Zásobník projektů,pass,Z9/15,100,49,0,2
2024-03-05-099,2024-03-05T11:28:00+00:00,"120. Návrh Dodatku č. 2 ke Smlouvě o spolupráci při výstavbě veřejné infrastruktury „POLYFUNKČNÍ OBJEKT TRIANGL C, ulice Podveská, Brno“ 121. Návrh Dodatku č. 3 ke Smlouvě o spolupráci při výstavbě veřejné infrastruktury „POLYFUNKČNÍ OBJEKT TRIANGL B, ulice Podveská, Brno“ a návrh Dohody o zrušení zástavního práva smluvního k nemovitým věcem",pass,Z9/15,99,48,0,3
2024-03-05-098,2024-03-05T11:27:29+00:00,"119. Návrh Dodatku č. 2 ke Smlouvě o výstavbě veřejné dopravní a technické infrastruktury v rámci stavby ""OC KASKÁDY"", návrh Smlouvy o výstavbě veřejné dopravní a technické infrastruktury v rámci stavby ""OC KASKÁDY – C) Horní výstavba""",pass,Z9/15,98,48,0,2
2024-03-05-097,2024-03-05T11:26:56+00:00,Body č. 114-118,pass,Z9/15,97,47,0,3
2024-03-05-096,2024-03-05T11:25:34+00:00,112. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „Dostavba proluky a městský park při ulici Leitnerova v Brně“,pass,Z9/15,96,46,0,3
2024-03-05-095,2024-03-05T11:25:04+00:00,"111. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „POLYFUNKČNÍ OBJEKT, BRNO – KALOVÁ“",pass,Z9/15,95,50,0,0
2024-03-05-094,2024-03-05T11:24:36+00:00,"111. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „POLYFUNKČNÍ OBJEKT, BRNO – KALOVÁ“",pass,Z9/15,94,50,1,0
2024-03-05-093,2024-03-05T11:24:03+00:00,"110. Brněnské vodárny a kanalizace, a. s.– Smlouva o součinnosti v rámci Projektu Kalové hospodářství ČOV Brno-Modřice",pass,Z9/15,93,48,0,3
2024-03-05-092,2024-03-05T11:23:33+00:00,109. Návrh na zrušení věcného břemene (služebnosti) zatěžujícího pozemek p. č. 1117/1 v k. ú. Štýřice,pass,Z9/15,92,51,0,0
2024-03-05-091,2024-03-05T11:23:02+00:00,"108. Návrh odnětí svěřeného majetku města městské části Brno–Nový Lískovec, pozemků v k. ú. Nový Lískovec",pass,Z9/15,91,50,0,0
2024-03-05-090,2024-03-05T11:22:35+00:00,"107. Návrh svěření majetku města městské části Brno-jih, pozemků p. č. 480/3, 480/31, 480/32 v k. ú. Komárov",pass,Z9/15,90,52,0,0
2024-03-05-089,2024-03-05T11:22:06+00:00,Body č. 103-106,pass,Z9/15,89,49,0,0
2024-03-05-088,2024-03-05T11:21:29+00:00,"102. Návrh smlouvy o bezúplatném převodu části stavby s názvem ""Brno, MČ Tuřany – odkanalizování Dvorska"" (celoplošná obnova povrchu stávající komunikace č. II/417 ul. Zapletalova)",pass,Z9/15,88,52,0,0
2024-03-05-087,2024-03-05T11:20:53+00:00,"87-101, bez 98",pass,Z9/15,87,51,0,0
2024-03-05-086,2024-03-05T11:20:01+00:00,Body č. 83-86,pass,Z9/15,86,52,0,0
2024-03-05-085,2024-03-05T11:19:22+00:00,82. Návrh prodeje části pozemku p. č. 2927/23 v k. ú. Žebětín,pass,Z9/15,85,51,0,0
2024-03-05-084,2024-03-05T11:18:54+00:00,"81. Návrh prodeje částí pozemků p. č. 852/5, 974/1, 977/2, vše v k. ú. Trnitá společnosti MS Trnitá 2, s.r.o.",pass,Z9/15,84,44,2,2
2024-03-05-083,2024-03-05T11:18:25+00:00,Body č. 76-80,pass,Z9/15,83,51,0,1
2024-03-05-082,2024-03-05T11:17:28+00:00,"75. Dohoda o narovnání, prodej pozemků p. č. 288/6 a 288/12, nabytí stavby vše v k. ú. Město Brno-majetkoprávní vypořádání ve vztahu k nemovitému majetku statutárního města Brna v lokalitě podchod pod hlavním nádražím, ulice Benešova, Pohořelec a Josefská - schvaluje - 2. a 3. odr.",pass,Z9/15,82,44,0,6
2024-03-05-081,2024-03-05T11:16:55+00:00,"75. Dohoda o narovnání, prodej pozemků p. č. 288/6 a 288/12, nabytí stavby vše v k. ú. Město Brno-majetkoprávní vypořádání ve vztahu k nemovitému majetku statutárního města Brna v lokalitě podchod pod hlavním nádražím, ulice Benešova, Pohořelec a Josefská - schvaluje - 1. a 4. odr.",pass,Z9/15,81,49,0,2
2024-03-05-080,2024-03-05T11:16:24+00:00,"75. Dohoda o narovnání, prodej pozemků p. č. 288/6 a 288/12, nabytí stavby vše v k. ú. Město Brno-majetkoprávní vypořádání ve vztahu k nemovitému majetku statutárního města Brna v lokalitě podchod pod hlavním nádražím, ulice Benešova, Pohořelec a Josefská - bere na vědomí",pass,Z9/15,80,48,0,3
2024-03-05-079,2024-03-05T11:15:10+00:00,"74. Návrh zpeněžení pozemků p. č. 2773/1, p. č. 2773/2 a p. č. 2773/7, vše k. ú. Kuřim, formou veřejné elektronické dobrovolné dražby",pass,Z9/15,79,40,5,7
2024-03-05-078,2024-03-05T10:19:58+00:00,"74. Návrh zpeněžení pozemků p. č. 2773/1, p. č. 2773/2 a p. č. 2773/7, vše k. ú. Kuřim, formou veřejné elektronické dobrovolné dražby",fail,Z9/15,78,2,0,0
2024-03-05-077,2024-03-05T10:19:35+00:00,73. Návrh na změnu katastrální hranice mezi katastrálním územím Štýřice a katastrálním územím Horní Heršpice,pass,Z9/15,77,51,0,1
2024-03-05-076,2024-03-05T10:19:07+00:00,72. Přehled bytů poskytnutých v celoměstském zájmu za 2. pololetí roku 2023,pass,Z9/15,76,50,0,1
2024-03-05-075,2024-03-05T10:18:39+00:00,"71. Návrh na odnětí svěřeného majetku města městské části Brno-střed, pozemku p. č. 1119/1, jehož součástí je stavba č. p. 329, bytový dům Mlýnská 21, 23 v k. ú. Trnitá, obec Brno",pass,Z9/15,75,40,0,12
2024-03-05-074,2024-03-05T10:18:11+00:00,"71. Návrh na odnětí svěřeného majetku města městské části Brno-střed, pozemku p. č. 1119/1, jehož součástí je stavba č. p. 329, bytový dům Mlýnská 21, 23 v k. ú. Trnitá, obec Brno",pass,Z9/15,74,40,0,11
2024-03-05-073,2024-03-05T10:17:26+00:00,"70. Návrh dispozice s bytovými domy Ibsenova 9, 10, 11, Brno, včetně pozemků, vč. úpravy",pass,Z9/15,73,34,1,10
2024-03-05-072,2024-03-05T10:15:55+00:00,"70. Návrh dispozice s bytovými domy Ibsenova 9, 10, 11, Brno, včetně pozemků - hlasování o návrhu p. Zemka",fail,Z9/15,72,11,1,21
2024-03-05-071,2024-03-05T09:59:51+00:00,"69. Návrh prodeje podílu na pozemku p. č. 1651/1, k. ú. Kohoutovice, pod bytovým domem Bellova 22, 24, 26 v Brně",pass,Z9/15,71,51,0,1
2024-03-05-070,2024-03-05T09:59:19+00:00,"68. Vymezení bytových jednotek a adresný záměr bezúplatného převodu spoluvlastnických podílů na 31 bytových jednotkách bytového domu č. p. 729 v k. ú. Žebětín, Brno, členům Bytového družstva Za Kněžským hájkem",pass,Z9/15,70,52,0,1
2024-03-05-069,2024-03-05T09:58:44+00:00,"67. Adresný záměr bezúplatného převodu spoluvlastnických podílů na b.j. domu č.p. 2072, k. ú. Řečkovice na členy družstva Cihelna a záměr úplatného převodu podílů na pozemcích p. č. 799/7, 799/8, 815/34, 815/35, 940/4, 940/5, 940/6, k. ú. Řečkovice",pass,Z9/15,69,51,0,1
2024-03-05-068,2024-03-05T09:58:03+00:00,"66. Návrh vzorové dohody o narovnání s bezúplatným převodem spoluvlastnického podílu města na bytových jednotkách bytového domu č. p.1228 Vrbovecká 4, 6, 8, 10 a převod podílu na pozemku p. č. 7231/2 v k. ú. Bystrc členům BYTOVÉHO DRUŽSTVA ZELENÁ LOUKA",pass,Z9/15,68,50,0,1
2024-03-05-067,2024-03-05T09:57:32+00:00,65. Návrh na schválení záměru poskytnutí úročené investiční zápůjčky z rozpočtu města Brna městské části Brno-Židenice,pass,Z9/15,67,47,5,0
2024-03-05-066,2024-03-05T09:52:20+00:00,"64. Projekt ""ZŠ Hamry – stavební úpravy"" – návrh smlouvy o poskytnutí podpory",pass,Z9/15,66,48,0,1
2024-03-05-065,2024-03-05T09:51:53+00:00,"63. Projekt ""Brno, MČ Bosonohy III. a IV. etapa – dostavba oddílného kanalizačního systému"" - rozhodnutí o poskytnutí dotace",pass,Z9/15,65,49,0,1
2024-03-05-064,2024-03-05T09:51:23+00:00,"62. Projekty ""Fotovoltaický systém pro městskou část Brno-Líšeň"" – rozhodnutí o poskytnutí dotace",pass,Z9/15,64,49,0,1
2024-03-05-063,2024-03-05T09:50:55+00:00,"61. Projekt ""ZŠ a MŠ Jana Broskvy – rekonstrukce školní kuchyně"" – rozhodnutí o poskytnutí dotace",pass,Z9/15,63,48,0,0
